,county,up18_fiber,up18_cable,up18_DSL,up18_total,down14_fiber,down14_cable,down14_DSL,down14_total,up15_fiber,up15_cable,up15_DSL,up15_total,down15_fiber,down15_cable,down15_DSL,down15_total,up16_fiber,up16_cable,up16_DSL,up16_total,down16_fiber,down16_cable,down16_DSL,down16_total,up17_fiber,up17_cable,up17_DSL,up17_total,down17_fiber,down17_cable,down17_DSL,down17_total,2018_FIBER_YES,state_code,POP10,num_blocks,StateAbbr,countystate,Q3 2018 Price
2430,31043,2.0,3.0,5.0,15.0,2.0,4.0,8.0,18.0,2.0,4.0,7.0,17.0,2.0,4.0,6.0,17.0,2.0,4.0,5.0,16.0,3.0,2.0,4.0,14.0,3.0,3.0,5.0,16.0,2.0,3.0,5.0,15.0,1,31,20791.0,1535,NE,31043,125144.0
2431,31045,2.0,4.0,8.0,16.0,3.0,4.0,9.0,17.0,3.0,4.0,7.0,15.0,3.0,3.0,7.0,15.0,3.0,4.0,7.0,17.0,2.0,4.0,8.0,17.0,2.0,4.0,8.0,17.0,2.0,4.0,8.0,17.0,1,31,8773.0,1755,NE,31045,113892.0
2432,31047,4.0,2.0,14.0,26.0,2.0,2.0,14.0,22.0,4.0,2.0,14.0,23.0,4.0,1.0,13.0,22.0,4.0,2.0,13.0,24.0,3.0,2.0,13.0,23.0,4.0,2.0,13.0,24.0,4.0,2.0,14.0,25.0,1,31,24148.0,3941,NE,31047,107006.0
2433,31049,0.0,2.0,4.0,12.0,1.0,3.0,5.0,14.0,1.0,3.0,4.0,13.0,1.0,3.0,4.0,13.0,1.0,3.0,3.0,14.0,0.0,3.0,3.0,12.0,0.0,2.0,3.0,12.0,0.0,2.0,3.0,11.0,0,31,1941.0,804,NE,31049,80837.0
2434,31051,2.0,3.0,5.0,13.0,3.0,3.0,7.0,16.0,3.0,3.0,6.0,15.0,3.0,2.0,7.0,15.0,3.0,3.0,7.0,16.0,2.0,3.0,6.0,14.0,2.0,3.0,6.0,14.0,2.0,3.0,5.0,13.0,1,31,5913.0,1402,NE,31051,94180.0
2435,31053,5.0,1.0,9.0,18.0,3.0,3.0,9.0,18.0,3.0,3.0,9.0,18.0,5.0,1.0,9.0,18.0,6.0,1.0,9.0,19.0,5.0,1.0,8.0,17.0,5.0,1.0,8.0,17.0,5.0,1.0,10.0,19.0,1,31,36691.0,3633,NE,31053,126712.0
2436,31055,2.0,3.0,8.0,16.0,3.0,3.0,9.0,19.0,3.0,3.0,8.0,18.0,3.0,3.0,7.0,17.0,4.0,3.0,7.0,17.0,2.0,2.0,7.0,14.0,2.0,3.0,7.0,15.0,2.0,3.0,8.0,16.0,1,31,516965.0,11975,NE,31055,181995.0
2437,31057,1.0,0.0,3.0,8.0,1.0,0.0,3.0,6.0,1.0,0.0,3.0,5.0,1.0,0.0,2.0,5.0,1.0,0.0,3.0,8.0,1.0,0.0,3.0,8.0,1.0,0.0,4.0,9.0,1.0,0.0,4.0,9.0,1,31,2008.0,859,NE,31057,78294.0
2438,31059,1.0,2.0,4.0,14.0,0.0,1.0,1.0,5.0,1.0,2.0,3.0,8.0,2.0,1.0,2.0,9.0,3.0,2.0,3.0,13.0,2.0,2.0,2.0,11.0,2.0,2.0,2.0,11.0,1.0,2.0,4.0,13.0,1,31,5119.0,1076,NE,31059,80625.0
2439,31061,1.0,2.0,5.0,12.0,1.0,2.0,5.0,10.0,1.0,2.0,5.0,10.0,1.0,2.0,4.0,9.0,1.0,2.0,4.0,9.0,1.0,2.0,5.0,10.0,1.0,2.0,6.0,12.0,1.0,2.0,6.0,12.0,1,31,3225.0,1264,NE,31061,65687.0
2440,31063,2.0,0.0,5.0,12.0,2.0,0.0,4.0,10.0,2.0,0.0,4.0,10.0,2.0,0.0,4.0,10.0,2.0,0.0,4.0,11.0,2.0,0.0,4.0,11.0,2.0,0.0,4.0,10.0,2.0,0.0,4.0,11.0,1,31,2756.0,1440,NE,31063,104039.0
2441,31065,2.0,0.0,7.0,14.0,2.0,0.0,7.0,12.0,3.0,0.0,7.0,14.0,3.0,0.0,8.0,14.0,3.0,0.0,7.0,13.0,2.0,0.0,6.0,11.0,2.0,0.0,6.0,11.0,2.0,0.0,6.0,12.0,1,31,4916.0,2019,NE,31065,69183.0
2442,31067,2.0,2.0,5.0,13.0,2.0,2.0,3.0,10.0,1.0,2.0,2.0,7.0,2.0,2.0,2.0,8.0,3.0,2.0,3.0,10.0,2.0,2.0,3.0,10.0,2.0,2.0,3.0,10.0,1.0,2.0,5.0,11.0,1,31,22309.0,3282,NE,31067,115270.0
2443,31069,1.0,2.0,7.0,15.0,1.0,2.0,6.0,11.0,1.0,2.0,6.0,12.0,1.0,1.0,5.0,11.0,1.0,2.0,7.0,16.0,1.0,2.0,7.0,16.0,1.0,2.0,8.0,18.0,1.0,2.0,8.0,17.0,1,31,2023.0,837,NE,31069,86664.0
2444,31071,1.0,1.0,3.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,6.0,1.0,1.0,3.0,6.0,1.0,1.0,3.0,7.0,1,31,2049.0,438,NE,31071,101815.0
2445,31073,0.0,2.0,8.0,16.0,0.0,2.0,6.0,13.0,1.0,2.0,6.0,14.0,1.0,2.0,8.0,16.0,1.0,2.0,7.0,16.0,0.0,2.0,7.0,15.0,0.0,2.0,7.0,15.0,0.0,2.0,8.0,16.0,0,31,2032.0,921,NE,31073,123216.0
2446,31075,1.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,5.0,1,31,582.0,93,NE,31075,58588.0
2447,31077,1.0,1.0,7.0,10.0,0.0,1.0,5.0,7.0,1.0,1.0,6.0,9.0,1.0,1.0,4.0,7.0,1.0,1.0,5.0,8.0,1.0,1.0,7.0,10.0,1.0,1.0,7.0,10.0,1.0,1.0,7.0,11.0,1,31,1972.0,466,NE,31077,73527.0
2448,31079,2.0,1.0,13.0,26.0,2.0,1.0,11.0,17.0,2.0,1.0,10.0,17.0,2.0,1.0,9.0,17.0,2.0,1.0,9.0,20.0,1.0,1.0,10.0,21.0,1.0,1.0,11.0,22.0,1.0,1.0,13.0,25.0,1,31,58607.0,5819,NE,31079,144617.0
2449,31081,3.0,2.0,6.0,19.0,3.0,2.0,6.0,15.0,3.0,2.0,5.0,13.0,3.0,2.0,6.0,15.0,3.0,2.0,5.0,16.0,2.0,2.0,4.0,14.0,2.0,2.0,4.0,15.0,2.0,2.0,6.0,17.0,1,31,9091.0,2075,NE,31081,144299.0
2450,31083,1.0,1.0,10.0,17.0,2.0,1.0,13.0,19.0,2.0,1.0,12.0,18.0,2.0,1.0,12.0,18.0,2.0,1.0,10.0,16.0,1.0,1.0,9.0,14.0,1.0,1.0,9.0,14.0,1.0,1.0,9.0,15.0,1,31,3409.0,1488,NE,31083,88147.0
2451,31085,1.0,0.0,7.0,12.0,0.0,0.0,5.0,7.0,0.0,0.0,6.0,8.0,0.0,0.0,5.0,7.0,1.0,0.0,6.0,10.0,1.0,0.0,6.0,9.0,1.0,0.0,7.0,11.0,1.0,0.0,7.0,12.0,1,31,967.0,557,NE,31085,82108.0
2452,31087,1.0,1.0,5.0,12.0,1.0,1.0,4.0,8.0,1.0,1.0,5.0,9.0,1.0,1.0,4.0,8.0,2.0,1.0,5.0,11.0,1.0,1.0,4.0,9.0,1.0,1.0,5.0,11.0,1.0,1.0,5.0,11.0,1,31,2848.0,965,NE,31087,61873.0
2453,31089,4.0,3.0,11.0,22.0,3.0,2.0,10.0,15.0,3.0,3.0,8.0,14.0,4.0,2.0,11.0,17.0,4.0,3.0,10.0,19.0,4.0,3.0,14.0,23.0,4.0,3.0,14.0,23.0,4.0,3.0,13.0,23.0,1,31,8711.0,1748,NE,31089,109019.0
2454,31091,1.0,0.0,4.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,4.0,1.0,0.0,4.0,6.0,1.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1,31,732.0,106,NE,31091,90902.0
2455,31093,2.0,2.0,10.0,19.0,1.0,1.0,6.0,9.0,1.0,2.0,6.0,12.0,1.0,1.0,7.0,13.0,2.0,2.0,7.0,16.0,1.0,2.0,9.0,17.0,1.0,2.0,9.0,17.0,1.0,2.0,10.0,18.0,1,31,6210.0,1944,NE,31093,126712.0
2456,31095,1.0,3.0,8.0,14.0,2.0,2.0,4.0,10.0,1.0,3.0,4.0,9.0,2.0,2.0,4.0,9.0,3.0,3.0,5.0,13.0,2.0,3.0,6.0,13.0,2.0,3.0,6.0,13.0,1.0,3.0,8.0,14.0,1,31,7543.0,1636,NE,31095,79990.0
2457,31097,0.0,2.0,3.0,8.0,0.0,2.0,2.0,8.0,0.0,2.0,1.0,7.0,0.0,2.0,2.0,8.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,7.0,0.0,2.0,3.0,8.0,0,31,5217.0,1360,NE,31097,87088.0
2458,31099,2.0,1.0,10.0,18.0,2.0,1.0,10.0,17.0,2.0,1.0,9.0,16.0,2.0,1.0,10.0,16.0,3.0,1.0,9.0,17.0,2.0,1.0,9.0,16.0,2.0,1.0,9.0,16.0,2.0,1.0,10.0,18.0,1,31,6489.0,1266,NE,31099,136247.0
2459,31101,3.0,3.0,10.0,22.0,2.0,3.0,13.0,21.0,2.0,3.0,11.0,19.0,2.0,2.0,12.0,19.0,2.0,3.0,11.0,21.0,2.0,3.0,9.0,18.0,3.0,3.0,9.0,22.0,3.0,3.0,9.0,21.0,1,31,8271.0,1624,NE,31101,114846.0
2460,31103,2.0,0.0,0.0,3.0,2.0,0.0,2.0,4.0,3.0,0.0,1.0,4.0,3.0,0.0,1.0,4.0,3.0,0.0,1.0,5.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,3.0,1,31,799.0,526,NE,31103,76281.0
2461,31105,1.0,2.0,4.0,10.0,1.0,2.0,4.0,9.0,1.0,2.0,4.0,9.0,1.0,2.0,4.0,10.0,1.0,2.0,4.0,11.0,0.0,2.0,3.0,9.0,0.0,2.0,4.0,10.0,1.0,2.0,3.0,10.0,1,31,3821.0,1365,NE,31105,88147.0
2462,31107,3.0,0.0,3.0,8.0,3.0,2.0,3.0,10.0,4.0,2.0,2.0,9.0,3.0,0.0,3.0,7.0,3.0,0.0,2.0,8.0,3.0,0.0,3.0,8.0,3.0,0.0,3.0,8.0,3.0,0.0,3.0,8.0,1,31,7595.0,1385,NE,31107,90160.0
2463,31109,3.0,3.0,6.0,17.0,2.0,6.0,7.0,20.0,3.0,4.0,5.0,18.0,2.0,3.0,4.0,15.0,3.0,3.0,5.0,17.0,2.0,3.0,4.0,13.0,2.0,3.0,4.0,14.0,3.0,3.0,6.0,18.0,1,31,285407.0,8189,NE,31109,195190.0
2464,31111,4.0,1.0,12.0,24.0,4.0,1.0,14.0,25.0,5.0,1.0,14.0,24.0,5.0,1.0,13.0,24.0,5.0,1.0,13.0,25.0,4.0,1.0,12.0,23.0,4.0,1.0,11.0,22.0,4.0,1.0,13.0,24.0,1,31,36264.0,5166,NE,31111,138578.0
2465,31113,1.0,0.0,4.0,7.0,1.0,0.0,3.0,6.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,6.0,1.0,0.0,4.0,7.0,1.0,0.0,4.0,8.0,1.0,0.0,4.0,8.0,1.0,0.0,4.0,8.0,1,31,747.0,261,NE,31113,117495.0
2466,31115,3.0,0.0,4.0,7.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,3.0,0.0,2.0,5.0,3.0,0.0,2.0,5.0,3.0,0.0,4.0,7.0,3.0,0.0,4.0,7.0,3.0,0.0,4.0,7.0,1,31,632.0,275,NE,31115,168561.0
2467,31117,3.0,0.0,3.0,7.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,6.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,5.0,3.0,0.0,3.0,8.0,1,31,478.0,167,NE,31117,145676.0
2468,31119,2.0,2.0,8.0,17.0,1.0,3.0,11.0,17.0,1.0,2.0,9.0,14.0,1.0,2.0,9.0,14.0,1.0,2.0,8.0,13.0,0.0,2.0,7.0,11.0,0.0,2.0,7.0,11.0,1.0,2.0,9.0,16.0,1,31,34108.0,2783,NE,31119,133598.0
2469,31121,2.0,2.0,9.0,20.0,2.0,3.0,10.0,20.0,2.0,3.0,8.0,18.0,2.0,3.0,10.0,21.0,2.0,3.0,9.0,21.0,1.0,2.0,9.0,19.0,1.0,2.0,9.0,19.0,1.0,2.0,9.0,19.0,1,31,7845.0,2152,NE,31121,96305.0
2470,31123,1.0,2.0,4.0,12.0,1.0,2.0,6.0,13.0,1.0,2.0,5.0,11.0,1.0,1.0,6.0,12.0,1.0,2.0,5.0,13.0,1.0,2.0,4.0,13.0,1.0,2.0,4.0,13.0,1.0,2.0,4.0,13.0,1,31,5042.0,2078,NE,31123,92597.0
2471,31125,1.0,1.0,6.0,13.0,2.0,1.0,7.0,15.0,2.0,1.0,7.0,15.0,2.0,1.0,7.0,15.0,2.0,1.0,6.0,14.0,1.0,1.0,6.0,13.0,1.0,1.0,6.0,13.0,1.0,1.0,6.0,13.0,1,31,3735.0,1289,NE,31125,85181.0
2472,31127,2.0,2.0,3.0,9.0,1.0,2.0,2.0,8.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,7.0,2.0,2.0,1.0,7.0,3.0,2.0,1.0,8.0,3.0,2.0,1.0,8.0,2.0,2.0,3.0,9.0,1,31,6836.0,1178,NE,31127,121415.0
2473,31129,1.0,1.0,4.0,10.0,1.0,1.0,3.0,8.0,1.0,1.0,3.0,8.0,1.0,1.0,3.0,8.0,2.0,1.0,3.0,9.0,2.0,1.0,3.0,9.0,2.0,1.0,3.0,10.0,1.0,1.0,5.0,11.0,1,31,4310.0,1102,NE,31129,66005.0
2474,31131,1.0,3.0,4.0,13.0,1.0,2.0,2.0,11.0,1.0,3.0,3.0,13.0,1.0,2.0,1.0,10.0,2.0,3.0,2.0,12.0,2.0,3.0,2.0,12.0,2.0,3.0,2.0,12.0,1.0,3.0,4.0,13.0,1,31,15740.0,3023,NE,31131,138472.0
2475,31133,1.0,1.0,3.0,9.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,7.0,1.0,1.0,3.0,8.0,1,31,2343.0,950,NE,31133,75328.0
2476,31135,1.0,2.0,7.0,17.0,1.0,2.0,7.0,13.0,1.0,2.0,7.0,12.0,2.0,2.0,8.0,16.0,2.0,2.0,8.0,17.0,1.0,2.0,7.0,16.0,1.0,2.0,7.0,17.0,1.0,2.0,7.0,17.0,1,31,2844.0,812,NE,31135,111879.0
2477,31137,1.0,1.0,7.0,16.0,2.0,1.0,9.0,17.0,2.0,1.0,7.0,15.0,2.0,1.0,8.0,15.0,2.0,1.0,7.0,16.0,1.0,1.0,7.0,16.0,1.0,1.0,7.0,16.0,1.0,1.0,7.0,16.0,1,31,9165.0,2165,NE,31137,127136.0
2478,31139,3.0,2.0,7.0,16.0,2.0,3.0,7.0,13.0,2.0,3.0,6.0,12.0,2.0,2.0,7.0,13.0,2.0,2.0,6.0,12.0,1.0,2.0,5.0,10.0,2.0,2.0,5.0,11.0,3.0,2.0,8.0,16.0,1,31,7252.0,1615,NE,31139,108701.0
2479,31141,1.0,2.0,6.0,16.0,0.0,2.0,8.0,15.0,0.0,2.0,8.0,15.0,0.0,2.0,7.0,14.0,1.0,2.0,6.0,14.0,1.0,2.0,6.0,14.0,1.0,2.0,6.0,15.0,1.0,2.0,6.0,16.0,1,31,32010.0,3532,NE,31141,144723.0
2480,31143,1.0,1.0,6.0,12.0,1.0,1.0,4.0,10.0,1.0,1.0,4.0,10.0,1.0,1.0,5.0,11.0,2.0,1.0,5.0,12.0,2.0,1.0,5.0,12.0,2.0,1.0,5.0,12.0,1.0,1.0,7.0,13.0,1,31,4761.0,930,NE,31143,106158.0
2481,31145,3.0,2.0,8.0,18.0,3.0,2.0,8.0,16.0,3.0,2.0,8.0,17.0,3.0,2.0,7.0,15.0,3.0,2.0,6.0,15.0,3.0,2.0,6.0,15.0,3.0,2.0,7.0,16.0,3.0,2.0,8.0,17.0,1,31,11048.0,1751,NE,31145,96941.0
2482,31147,1.0,2.0,4.0,10.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,9.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,9.0,2.0,2.0,2.0,8.0,2.0,2.0,2.0,9.0,1.0,2.0,4.0,9.0,1,31,7993.0,1725,NE,31147,73421.0
2483,31149,2.0,0.0,3.0,7.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,5.0,1.0,0.0,4.0,7.0,1,31,927.0,151,NE,31149,88677.0
2484,31151,0.0,2.0,4.0,12.0,0.0,2.0,2.0,6.0,0.0,2.0,2.0,6.0,0.0,2.0,2.0,7.0,1.0,2.0,2.0,9.0,1.0,2.0,2.0,9.0,1.0,2.0,2.0,10.0,0.0,2.0,4.0,11.0,0,31,14200.0,2053,NE,31151,100649.0
2485,31153,2.0,3.0,5.0,13.0,3.0,3.0,10.0,19.0,3.0,3.0,7.0,16.0,3.0,3.0,7.0,16.0,4.0,3.0,6.0,15.0,2.0,3.0,5.0,13.0,2.0,3.0,5.0,13.0,2.0,3.0,5.0,13.0,1,31,158687.0,5325,NE,31153,212509.0
2486,31155,1.0,1.0,6.0,10.0,1.0,4.0,5.0,12.0,1.0,2.0,3.0,8.0,1.0,2.0,4.0,9.0,3.0,1.0,4.0,10.0,2.0,1.0,4.0,9.0,2.0,1.0,4.0,9.0,1.0,1.0,6.0,10.0,1,31,20780.0,3762,NE,31155,173091.0
2487,31157,1.0,2.0,5.0,13.0,1.0,2.0,7.0,13.0,1.0,2.0,8.0,14.0,1.0,2.0,7.0,14.0,1.0,3.0,7.0,16.0,1.0,3.0,6.0,15.0,1.0,2.0,6.0,14.0,1.0,2.0,5.0,14.0,1,31,36970.0,6083,NE,31157,123534.0
2488,31159,2.0,2.0,3.0,12.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,7.0,2.0,2.0,1.0,9.0,2.0,2.0,1.0,9.0,2.0,2.0,1.0,10.0,2.0,2.0,3.0,12.0,1,31,16738.0,2263,NE,31159,173756.0
2489,31161,3.0,0.0,7.0,11.0,2.0,0.0,6.0,9.0,2.0,0.0,6.0,9.0,1.0,0.0,7.0,10.0,2.0,0.0,9.0,14.0,3.0,0.0,6.0,13.0,3.0,0.0,6.0,12.0,3.0,0.0,6.0,12.0,1,31,4121.0,631,NE,31161,75116.0
2490,31163,1.0,1.0,3.0,9.0,2.0,1.0,4.0,9.0,2.0,1.0,3.0,9.0,2.0,1.0,4.0,10.0,2.0,1.0,3.0,10.0,1.0,1.0,3.0,8.0,1.0,1.0,3.0,9.0,1.0,1.0,3.0,9.0,1,31,2785.0,1021,NE,31163,90478.0
2491,31165,3.0,1.0,5.0,14.0,3.0,1.0,5.0,12.0,3.0,1.0,4.0,11.0,3.0,1.0,5.0,13.0,3.0,1.0,4.0,13.0,3.0,1.0,4.0,14.0,3.0,1.0,5.0,15.0,3.0,1.0,5.0,15.0,1,31,1311.0,1148,NE,31165,109337.0
2492,31167,3.0,1.0,4.0,15.0,2.0,3.0,7.0,15.0,2.0,1.0,6.0,12.0,2.0,1.0,7.0,13.0,2.0,1.0,6.0,12.0,2.0,1.0,6.0,12.0,2.0,1.0,6.0,13.0,3.0,1.0,6.0,16.0,1,31,6017.0,1314,NE,31167,118554.0
2493,31169,0.0,2.0,5.0,12.0,0.0,2.0,2.0,7.0,0.0,1.0,2.0,6.0,0.0,2.0,2.0,8.0,1.0,2.0,3.0,10.0,1.0,2.0,3.0,10.0,1.0,2.0,3.0,10.0,0.0,2.0,5.0,11.0,0,31,5176.0,1360,NE,31169,71514.0
2494,31171,1.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,4.0,6.0,1.0,0.0,4.0,5.0,1.0,0.0,4.0,6.0,1.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1,31,622.0,137,NE,31171,87194.0
2495,31173,1.0,1.0,4.0,8.0,1.0,2.0,3.0,9.0,1.0,3.0,3.0,9.0,1.0,1.0,5.0,9.0,1.0,1.0,3.0,8.0,1.0,1.0,3.0,8.0,1.0,1.0,3.0,9.0,1.0,1.0,5.0,10.0,1,31,4897.0,626,NE,31173,83804.0
2496,31175,1.0,1.0,6.0,11.0,1.0,1.0,5.0,9.0,1.0,1.0,5.0,9.0,1.0,1.0,4.0,8.0,1.0,1.0,4.0,8.0,1.0,1.0,6.0,10.0,1.0,1.0,6.0,11.0,1.0,1.0,6.0,11.0,1,31,4254.0,1501,NE,31175,98212.0
2497,31177,3.0,2.0,8.0,15.0,1.0,2.0,5.0,12.0,1.0,3.0,6.0,14.0,2.0,0.0,6.0,11.0,2.0,1.0,6.0,11.0,3.0,1.0,7.0,13.0,3.0,1.0,7.0,13.0,3.0,2.0,9.0,16.0,1,31,20189.0,2070,NE,31177,198066.0
2498,31179,2.0,2.0,7.0,16.0,1.0,3.0,6.0,13.0,1.0,3.0,5.0,12.0,1.0,3.0,8.0,15.0,1.0,3.0,7.0,14.0,1.0,2.0,7.0,13.0,1.0,2.0,7.0,13.0,1.0,2.0,9.0,16.0,1,31,9595.0,1640,NE,31179,140909.0
2499,31181,1.0,1.0,5.0,11.0,1.0,1.0,3.0,7.0,1.0,1.0,3.0,7.0,1.0,1.0,3.0,7.0,1.0,1.0,3.0,7.0,2.0,1.0,4.0,9.0,2.0,1.0,4.0,10.0,1.0,1.0,6.0,11.0,1,31,3781.0,1284,NE,31181,80095.0
2500,31183,2.0,0.0,5.0,7.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,0.0,5.0,7.0,2.0,0.0,5.0,7.0,2.0,0.0,5.0,7.0,1,31,726.0,181,NE,31183,110502.0
2501,31185,2.0,3.0,5.0,19.0,1.0,3.0,2.0,10.0,2.0,4.0,3.0,12.0,2.0,2.0,2.0,10.0,4.0,3.0,4.0,16.0,2.0,3.0,3.0,13.0,2.0,3.0,3.0,15.0,1.0,3.0,5.0,17.0,1,31,11918.0,1294,NE,31185,136035.0
2502,37001,6.0,1.0,7.0,16.0,4.0,1.0,8.0,13.0,4.0,1.0,11.0,17.0,4.0,1.0,9.0,15.0,4.0,1.0,8.0,15.0,3.0,1.0,8.0,13.0,4.0,1.0,8.0,15.0,4.0,2.0,7.0,15.0,1,37,150329.0,4141,NC,37001,163649.0
2503,37003,2.0,1.0,7.0,12.0,2.0,2.0,7.0,13.0,2.0,2.0,7.0,14.0,2.0,2.0,6.0,12.0,3.0,1.0,6.0,13.0,2.0,1.0,6.0,11.0,2.0,2.0,6.0,12.0,2.0,2.0,6.0,12.0,1,37,35115.0,949,NC,37003,143639.0
2504,37005,2.0,1.0,3.0,6.0,2.0,1.0,5.0,8.0,2.0,1.0,5.0,9.0,2.0,1.0,4.0,7.0,2.0,1.0,4.0,7.0,2.0,1.0,4.0,7.0,2.0,1.0,4.0,7.0,2.0,1.0,4.0,7.0,1,37,10548.0,509,NC,37005,145534.0
2505,37007,0.0,2.0,3.0,7.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,7.0,0.0,2.0,3.0,7.0,0,37,24948.0,1083,NC,37007,92065.0
2506,37009,2.0,2.0,7.0,11.0,3.0,2.0,6.0,11.0,3.0,2.0,5.0,11.0,2.0,2.0,5.0,9.0,2.0,2.0,7.0,11.0,2.0,2.0,7.0,11.0,3.0,2.0,7.0,12.0,2.0,2.0,8.0,12.0,1,37,26808.0,988,NC,37009,160837.0
2507,37011,1.0,3.0,4.0,9.0,1.0,2.0,4.0,9.0,1.0,2.0,5.0,11.0,1.0,2.0,3.0,8.0,1.0,2.0,5.0,10.0,1.0,2.0,5.0,11.0,1.0,2.0,5.0,10.0,1.0,2.0,5.0,10.0,1,37,16222.0,1095,NC,37011,148531.0
2508,37013,2.0,5.0,5.0,13.0,2.0,2.0,3.0,8.0,2.0,2.0,4.0,9.0,2.0,2.0,3.0,8.0,2.0,2.0,5.0,10.0,2.0,2.0,5.0,11.0,2.0,3.0,5.0,12.0,2.0,5.0,5.0,14.0,1,37,45549.0,1739,NC,37013,132265.0
2509,37015,1.0,3.0,3.0,8.0,0.0,2.0,3.0,5.0,0.0,2.0,3.0,5.0,1.0,2.0,3.0,6.0,1.0,2.0,3.0,6.0,1.0,2.0,3.0,6.0,1.0,2.0,3.0,6.0,1.0,3.0,3.0,7.0,1,37,18207.0,566,NC,37015,84431.0
2510,37017,3.0,1.0,5.0,11.0,1.0,1.0,5.0,8.0,1.0,1.0,5.0,8.0,1.0,1.0,5.0,8.0,1.0,1.0,5.0,8.0,1.0,1.0,5.0,8.0,2.0,1.0,5.0,10.0,4.0,2.0,5.0,13.0,1,37,34874.0,2073,NC,37017,95775.0
2511,37019,3.0,3.0,5.0,12.0,1.0,3.0,8.0,12.0,1.0,3.0,9.0,13.0,2.0,3.0,8.0,13.0,2.0,3.0,7.0,12.0,2.0,3.0,6.0,11.0,2.0,2.0,7.0,11.0,3.0,2.0,7.0,13.0,1,37,105647.0,4905,NC,37019,233052.0
2512,37021,4.0,2.0,8.0,17.0,1.0,2.0,13.0,18.0,2.0,2.0,13.0,18.0,2.0,2.0,8.0,13.0,2.0,2.0,7.0,13.0,1.0,2.0,8.0,13.0,2.0,1.0,8.0,13.0,2.0,1.0,8.0,14.0,1,37,237947.0,6437,NC,37021,264986.0
2513,37023,4.0,3.0,9.0,19.0,0.0,2.0,9.0,13.0,1.0,2.0,9.0,15.0,1.0,2.0,9.0,14.0,1.0,2.0,8.0,15.0,4.0,2.0,9.0,18.0,4.0,2.0,8.0,18.0,4.0,2.0,8.0,17.0,1,37,89638.0,2834,NC,37023,136337.0
2514,37025,5.0,2.0,8.0,16.0,0.0,1.0,5.0,7.0,1.0,1.0,3.0,6.0,0.0,1.0,7.0,8.0,3.0,2.0,7.0,13.0,4.0,2.0,6.0,13.0,4.0,2.0,6.0,13.0,4.0,2.0,8.0,15.0,1,37,177821.0,4306,NC,37025,228787.0
2515,37027,4.0,2.0,6.0,14.0,1.0,1.0,7.0,11.0,1.0,1.0,8.0,13.0,1.0,1.0,6.0,10.0,2.0,1.0,5.0,11.0,3.0,1.0,5.0,12.0,2.0,1.0,6.0,12.0,4.0,1.0,5.0,12.0,1,37,81823.0,2345,NC,37027,130561.0
2516,37029,1.0,3.0,3.0,7.0,0.0,2.0,3.0,5.0,0.0,2.0,3.0,5.0,0.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,0.0,3.0,2.0,5.0,0.0,3.0,3.0,6.0,1,37,9713.0,170,NC,37029,238099.0
